x1,x2,x3
4.667188917700637596e-01,-1.693926800360981755e+00,-5.997797943522028552e-01,1.000000000000000000e+00
6.065629023547767229e-01,-1.899229514636012528e+00,-7.252106810537563009e-01,1.000000000000000000e+00
7.491770777722870367e-01,-2.106008249969061552e+00,-9.961626164167660669e-01,1.000000000000000000e+00
6.452739926344265298e-01,-1.811151312737071528e+00,-5.568638665113370134e-01,1.000000000000000000e+00
5.861857345536262143e-01,-2.005817728776584374e+00,-4.761360143773443188e-01,1.000000000000000000e+00
4.777025196289936826e-01,-2.043293736550959583e+00,-6.763294544493082538e-01,1.000000000000000000e+00
8.730389870728705315e-01,-2.296877648830983443e+00,-4.939228674283600573e-01,1.000000000000000000e+00
1.151115205676318531e-01,-1.975389908886378665e+00,-6.601586690979964755e-01,1.000000000000000000e+00
1.587901220370407929e-02,-1.879645320588398061e+00,-6.286298225512745308e-01,1.000000000000000000e+00
-5.074163281948540494e-03,-1.793097018488534200e+00,-2.444595642103523092e-01,1.000000000000000000e+00
6.946086480754614101e-01,-1.892624782924649418e+00,-5.007507330599423323e-01,1.000000000000000000e+00
6.439689017541119220e-01,-1.631191884926764812e+00,-2.614267857902717873e-01,1.000000000000000000e+00
1.717238715072353927e-01,-1.930498743146981777e+00,-3.781059061537447863e-01,1.000000000000000000e+00
-2.025526867598215208e-02,-1.879840783167249452e+00,1.101614373960707605e-02,1.000000000000000000e+00
4.512379216044523078e-01,-1.681821122663423207e+00,-3.842910618203767559e-01,1.000000000000000000e+00
2.901383371618167506e-01,-1.902885464883349531e+00,-5.610642243143979524e-01,1.000000000000000000e+00
9.350995632375491695e-02,-1.728359597575251705e+00,-1.002029832888594041e-01,1.000000000000000000e+00
6.948133654445717844e-02,-1.790345883056355447e+00,-3.685984042092434465e-01,1.000000000000000000e+00
3.170594775077425487e-01,-1.894071051247718351e+00,-1.286485532535056597e-01,1.000000000000000000e+00
2.469970726927752103e-01,-1.706095171545727096e+00,-2.417406190031323177e-01,1.000000000000000000e+00
3.366094192550544428e-01,-2.156636217570441438e+00,1.521966193880965323e-01,1.000000000000000000e+00
2.870231063342612021e-01,-1.849083385756184583e+00,-5.769070720515103723e-01,1.000000000000000000e+00
9.772665584494549806e-03,-1.745648078313628337e+00,-1.734645324190973725e-01,1.000000000000000000e+00
-2.272155647468626916e-01,-1.786951304214855929e+00,-3.150257730397427736e-01,1.000000000000000000e+00
4.190064312426945436e-01,-2.013403209387051529e+00,-1.406235243250281153e-01,1.000000000000000000e+00
3.537149216919490136e-01,-2.176403566531807776e+00,-3.553147321212075105e-01,1.000000000000000000e+00
5.978659752336277361e-02,-1.832381256702383387e+00,-3.980019291816017657e-01,1.000000000000000000e+00
-2.533740723929049921e-01,-1.833824276644888229e+00,-2.274196508054708299e-01,1.000000000000000000e+00
-1.707850954449127018e-02,-2.370524869701696957e+00,-2.175496177882197957e-01,1.000000000000000000e+00
4.097734977763648617e-02,-1.813523132654408787e+00,-2.108777102065834685e-01,1.000000000000000000e+00
3.550834125037982125e-01,-2.136787342373397625e+00,-1.680920460356215285e-01,1.000000000000000000e+00
3.121933352269761763e-01,-1.957703014930522789e+00,-1.167006810725525895e-01,1.000000000000000000e+00
-4.519191362092350728e-02,-1.729340693415918562e+00,3.121267715776739338e-01,1.000000000000000000e+00
-1.964087896337413652e-01,-2.008243996400502773e+00,6.208753931854323754e-02,1.000000000000000000e+00
-2.491778023369539130e-01,-2.010537563733965083e+00,7.026277354801292729e-02,1.000000000000000000e+00
1.572407223135444676e-01,-1.757400416270010313e+00,2.845446704643550540e-02,1.000000000000000000e+00
-1.324519703048543939e-01,-1.865353461829960757e+00,2.297003657348681283e-03,1.000000000000000000e+00
9.220736124983031079e-03,-2.014961458384418425e+00,-4.958235211891651173e-02,1.000000000000000000e+00
-3.187033861851248373e-01,-1.706978530606200639e+00,1.378842306361570957e-01,1.000000000000000000e+00
1.819262142934049975e-01,-2.097969658032020845e+00,2.521734505951048755e-01,1.000000000000000000e+00
3.136053497556994807e-01,-2.205414100061319438e+00,-1.609895889895053833e-01,1.000000000000000000e+00
7.362878989534149543e-02,-2.157835333615113704e+00,2.389343293486808073e-01,1.000000000000000000e+00
-3.196029969326501519e-01,-1.937220365910836239e+00,7.731650421019439778e-02,1.000000000000000000e+00
-2.571053982962205886e-01,-1.899112171450279218e+00,8.994052366154753342e-02,1.000000000000000000e+00
-3.797971554420097595e-01,-2.056617305078618951e+00,2.983284817081788276e-02,1.000000000000000000e+00
-3.429174988590785178e-01,-1.961290425618601230e+00,2.594796439364079887e-01,1.000000000000000000e+00
-3.312645847698308943e-01,-1.986782888182331508e+00,2.318190113696011190e-01,1.000000000000000000e+00
-1.573168415917778618e-01,-1.693203930883438346e+00,2.934397190949892265e-01,1.000000000000000000e+00
-2.169829223111979788e-01,-2.025764551198104613e+00,4.825163759765042082e-01,1.000000000000000000e+00
-1.931008945859657988e-02,-1.873395743827066751e+00,7.757947343704757470e-02,1.000000000000000000e+00
-2.600575856377314587e-01,-1.725686834347611720e+00,4.105124999128045848e-01,1.000000000000000000e+00
-1.700648403082970495e-01,-2.107260474796187388e+00,1.800048207281134682e-01,1.000000000000000000e+00
-3.592345538077711398e-01,-2.317356826406801851e+00,4.511368052161103814e-01,1.000000000000000000e+00
-1.483150298663663547e-01,-2.344685014754885000e+00,2.648535025241460228e-01,1.000000000000000000e+00
-6.302407371083456056e-01,-1.971914720356711115e+00,4.689411202583139704e-01,1.000000000000000000e+00
-1.620906205549167978e-01,-1.764747312870103890e+00,6.621269164914844740e-01,1.000000000000000000e+00
-4.308053789128836186e-01,-1.873185745146931147e+00,4.113066307568504776e-01,1.000000000000000000e+00
-3.064299960674664591e-01,-2.170304364990134793e+00,7.710391166765157012e-01,1.000000000000000000e+00
-2.585084270630226833e-01,-1.901636123057210970e+00,5.885987153362134405e-01,1.000000000000000000e+00
-4.334612098570543859e-01,-2.511876610523653408e+00,7.037749677212994381e-01,1.000000000000000000e+00
-5.538988385178038598e-01,-1.945313487429895405e+00,8.037038565491929631e-01,1.000000000000000000e+00
-5.638024470749489758e-01,-2.158695894981757846e+00,6.527707869009903296e-01,1.000000000000000000e+00
-5.528711724752064516e-01,-1.902986849425569726e+00,7.316572692568504843e-01,1.000000000000000000e+00
-3.759522696863049074e-01,-2.138352841828682571e+00,7.521921137770956056e-01,1.000000000000000000e+00
-3.431913855432545124e-01,-2.263094486887615719e+00,7.703052630430553549e-01,1.000000000000000000e+00
-7.355089585209864111e-01,-1.985195266034212036e+00,5.702726221384811778e-01,1.000000000000000000e+00
-6.695012845444069383e-01,-1.537538624846976232e+00,5.147298472759416210e-01,1.000000000000000000e+00
-8.865702552976461037e-01,-2.160769611804181256e+00,1.128994585798107630e+00,1.000000000000000000e+00
-7.620698351010571914e-01,-1.899960708587935310e+00,7.183524815379032091e-01,1.000000000000000000e+00
-8.753339467527564421e-01,-1.936171353189968691e+00,1.305449299704471100e+00,1.000000000000000000e+00
-4.247738307475941721e-01,-2.053896145762960757e+00,9.576908319483536935e-01,1.000000000000000000e+00
-8.861197263105241584e-01,-2.232609424036850587e+00,1.045928435370544252e+00,1.000000000000000000e+00
-5.043096360930893196e-01,-1.662013662787073409e+00,7.613694670134519837e-01,1.000000000000000000e+00
-7.860796446154212358e-01,-1.715021090653498170e+00,9.464155692837121769e-01,1.000000000000000000e+00
-8.477289436640187414e-01,-2.182401516349698145e+00,9.031147249336302085e-01,1.000000000000000000e+00
-5.693545517119213972e-01,-2.091581636261838018e+00,1.019756614579050646e+00,1.000000000000000000e+00
-7.348786879505246894e-01,-1.695376061342932950e+00,1.077499220718144635e+00,1.000000000000000000e+00
-9.559835984788100927e-01,-2.162005294597639793e+00,8.069268898269166268e-01,1.000000000000000000e+00
-6.550390639770240497e-01,-1.940088937771952349e+00,7.847694204926513040e-01,1.000000000000000000e+00
-1.212776526640946706e+00,-1.474101528551387652e+00,1.098082411833756433e+00,1.000000000000000000e+00
-7.100346662076153503e-01,-1.623898103264837633e+00,1.057051325417755150e+00,1.000000000000000000e+00
-9.282500525145553905e-01,-1.842878540968687417e+00,8.643695595034714962e-01,1.000000000000000000e+00
-3.676671275161781383e-01,-1.691497411919955285e+00,8.646927504048632640e-01,1.000000000000000000e+00
-8.166050835905046545e-01,-1.997280438810284053e+00,1.265317414772789029e+00,1.000000000000000000e+00
-1.056863188400980258e+00,-1.687190345485390264e+00,1.183963239738592854e+00,1.000000000000000000e+00
-8.624939925595525025e-01,-1.760689370802854592e+00,9.786641559229776188e-01,1.000000000000000000e+00
-9.653853080806755749e-01,-1.886975404962281333e+00,8.917238230551838285e-01,1.000000000000000000e+00
-6.726771338284536217e-01,-1.785273032640017910e+00,8.289555252581761735e-01,1.000000000000000000e+00
-1.086199281732711519e+00,-1.535300509265325797e+00,1.125105025895887678e+00,1.000000000000000000e+00
-8.850626402029566631e-01,-1.798568063516877480e+00,1.107897309931963559e+00,1.000000000000000000e+00
-1.139871324464334146e+00,-1.790557365002893420e+00,1.189796971144660542e+00,1.000000000000000000e+00
-8.501738729639369829e-01,-1.926470156010306578e+00,8.267105260449125748e-01,1.000000000000000000e+00
-1.016996774037368212e+00,-1.376199588045889044e+00,6.160497564198651466e-01,1.000000000000000000e+00
-9.966137258127237830e-01,-1.987858226864857913e+00,8.730099388323282472e-01,1.000000000000000000e+00
-1.138542272546920975e+00,-1.787861739690556506e+00,8.931962209924887430e-01,1.000000000000000000e+00
-1.077422497403222268e+00,-1.801810117050036908e+00,7.069090762331358135e-01,1.000000000000000000e+00
-9.359262588991834608e-01,-1.535073352358065524e+00,1.166846784245621826e+00,1.000000000000000000e+00
-1.412910237125184487e+00,-1.616644231217344796e+00,1.131586040973806107e+00,1.000000000000000000e+00
-1.323691753181481134e+00,-1.665266043700557752e+00,9.706834220665904178e-01,1.000000000000000000e+00
-7.615320429328040763e-01,-1.272768551970880901e+00,6.579816434358592980e-01,1.000000000000000000e+00
-6.435084586534574047e-01,-1.831175699619820962e+00,1.183275397224398118e+00,1.000000000000000000e+00
-9.603448436499822938e-01,-1.837628638829877037e+00,1.081456112768834465e+00,1.000000000000000000e+00
-1.187918737155396975e+00,-1.517883401033015112e+00,1.023975580587300538e+00,1.000000000000000000e+00
-9.389267107668379797e-01,-1.603828616672353657e+00,9.386847691241514413e-01,1.000000000000000000e+00
-9.705775837504504455e-01,-1.492890330739086613e+00,1.112424161121716937e+00,1.000000000000000000e+00
-1.334114951855709386e+00,-1.807986529247213703e+00,8.457063197639791419e-01,1.000000000000000000e+00
-1.336578637549357795e+00,-1.431563610428819633e+00,1.147028510602706497e+00,1.000000000000000000e+00
-1.254464938936133533e+00,-1.292395799664427969e+00,1.217502922227854611e+00,1.000000000000000000e+00
-1.185589648089065307e+00,-1.732642366029145453e+00,1.250263194705605319e+00,1.000000000000000000e+00
-1.257107764506463443e+00,-1.532625285233758738e+00,8.580526266204590025e-01,1.000000000000000000e+00
-1.433299848978190516e+00,-1.841092077661637738e+00,1.042745852211634849e+00,1.000000000000000000e+00
-1.422260455589284156e+00,-9.248770309507223786e-01,6.885750312098614101e-01,1.000000000000000000e+00
-1.527094549312533189e+00,-1.424089514404313972e+00,1.200695592311860072e+00,1.000000000000000000e+00
-1.272535689403188730e+00,-1.400919340937276214e+00,5.145990987127643246e-01,1.000000000000000000e+00
-1.430587693993865317e+00,-1.719259829190973310e+00,4.922149430070772436e-01,1.000000000000000000e+00
-1.281115772633228511e+00,-1.942191074240035453e+00,5.941479591085759848e-01,1.000000000000000000e+00
-1.421170188826700098e+00,-1.648893321735485307e+00,9.246874144308131482e-01,1.000000000000000000e+00
-1.261626716508684520e+00,-1.292810490373455412e+00,9.821649036092938712e-01,1.000000000000000000e+00
-1.103381807459546060e+00,-1.460813239412525055e+00,8.781365607840670995e-01,1.000000000000000000e+00
-1.237832125515629045e+00,-1.420884540918151639e+00,7.232409561964291411e-01,1.000000000000000000e+00
-1.415001401478037213e+00,-1.601442660057670331e+00,8.717307979918489380e-01,1.000000000000000000e+00
-1.375480157985045526e+00,-1.559211398689971606e+00,6.391867433118632036e-01,1.000000000000000000e+00
-1.606706002731139282e+00,-1.219386416835759102e+00,7.710981793111281180e-01,1.000000000000000000e+00
-1.544919040247949793e+00,-1.241957350929705939e+00,6.265447967748647429e-01,1.000000000000000000e+00
-1.661174360052125376e+00,-1.187870659351770719e+00,6.140066650665692016e-01,1.000000000000000000e+00
-1.468950478667390591e+00,-1.372265161528873012e+00,9.322779155612013202e-01,1.000000000000000000e+00
-1.390239699275087393e+00,-1.608650312623960410e+00,7.944231866102784423e-01,1.000000000000000000e+00
-1.498100548026064072e+00,-9.795093391782794257e-01,6.668767489374057833e-01,1.000000000000000000e+00
-1.854743010483937971e+00,-1.273831769606347919e+00,1.037050113841202048e+00,1.000000000000000000e+00
-1.098961971252089054e+00,-9.672697904506484257e-01,4.247973648832013005e-01,1.000000000000000000e+00
-1.237901461856247387e+00,-1.465962571751838972e+00,6.538274035941923357e-01,1.000000000000000000e+00
-1.680883152177221174e+00,-1.438506850030574213e+00,4.535541246866796605e-01,1.000000000000000000e+00
-1.252316204021675095e+00,-1.137474817908580293e+00,6.236279575867026415e-01,1.000000000000000000e+00
-1.707619096333559572e+00,-1.347902288234499757e+00,3.981408950100343014e-01,1.000000000000000000e+00
-1.268879299911571668e+00,-1.037847913652455434e+00,7.373943747331782594e-01,1.000000000000000000e+00
-1.598909222456585510e+00,-1.809258631748503099e+00,1.511443037374500253e-01,1.000000000000000000e+00
-1.168361278280587001e+00,-1.329428682141217344e+00,3.324912308922476356e-01,1.000000000000000000e+00
-1.128745634135526865e+00,-9.839318862562083101e-01,4.653193037946725119e-01,1.000000000000000000e+00
-1.520318285679517434e+00,-1.251132729524607745e+00,4.833635400691714823e-01,1.000000000000000000e+00
-1.145756450312205743e+00,-1.127931986652104701e+00,5.603604916910275291e-01,1.000000000000000000e+00
-1.235807733824744625e+00,-1.434039977217929307e+00,5.430874956904069295e-01,1.000000000000000000e+00
-1.532238347919103738e+00,-1.690971396043133401e+00,-5.680702100224788165e-02,1.000000000000000000e+00
-1.680377372198212260e+00,-1.069125523823698298e+00,3.680646771055423039e-01,1.000000000000000000e+00
-1.443075629235377244e+00,-7.727714815721180575e-01,6.774574083253503964e-02,1.000000000000000000e+00
-1.488396123580791652e+00,-1.089637245571250856e+00,1.503640189348445511e-01,1.000000000000000000e+00
-1.479969477728481309e+00,-1.458054524072724067e+00,5.554661276708983131e-01,1.000000000000000000e+00
-1.624447571084887576e+00,-7.193030419429120581e-01,2.426828294937626029e-01,1.000000000000000000e+00
-1.284767846414375247e+00,-1.123742155754618111e+00,2.185637205098769631e-01,1.000000000000000000e+00
-1.609202032791006376e+00,-1.076737374606752562e+00,2.637045158958542523e-01,1.000000000000000000e+00
-1.651028862437305955e+00,-1.113035678534762596e+00,5.335039633079298460e-02,1.000000000000000000e+00
-1.035788446726233270e+00,-1.093423628008139525e+00,4.595707804733259461e-01,1.000000000000000000e+00
-1.536152687483400614e+00,-1.011058657795905535e+00,-1.386897394304399955e-01,1.000000000000000000e+00
-1.587512353833578249e+00,-1.008237988967179977e+00,4.177629266719825041e-01,1.000000000000000000e+00
-1.454533377946261474e+00,-7.610216059661714105e-01,2.036232960664001168e-01,1.000000000000000000e+00
-1.174044115568366964e+00,-1.036988889181150508e+00,5.283894652553913218e-01,1.000000000000000000e+00
-1.596960331735046035e+00,-1.165883587837990953e+00,-2.168301242176672028e-01,1.000000000000000000e+00
-1.033795065688385861e+00,-8.361104854764207506e-01,-6.682414667606120795e-02,1.000000000000000000e+00
